Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,light,10_mag_acc
13900,-0.17007935,0.42783234,9.42481,-0.449969,-0.05429016,-0.30948898,20.478886,-1.7650738,-40.677193,,9.436048486127353
13910,-0.46951416,0.34219396,9.661364,-0.42466897,0.038387768,-0.27966163,21.71148,-2.6401176,-41.255455,,9.678816797170871
13920,-0.5922824,0.17151612,9.93325,-0.33252364,0.17154571,-0.22080582,20.784218,-1.2950144,-39.127396,154.0,9.952370159076159
13930,-0.5946778,-0.09677748,10.350063,-0.19483835,0.22374362,-0.15662369,20.78603,-2.6216965,-39.11199,,10.367584659428491
13940,-0.61024845,-0.14468704,10.430312,-0.09283938,0.18139939,-0.124665804,22.017502,-2.1793242,-40.324593,,10.449150488322742
13950,-0.66774,0.06910941,10.363239,0.0051648626,0.090319365,-0.105224736,21.401875,-1.6059742,-40.810844,,10.38495909425124
13960,-0.6413897,0.19307542,10.142257,0.12234385,-0.08092174,-0.08258788,21.401318,-2.322173,-39.409683,,10.164351229622246
13970,-0.4767006,0.28350472,9.512844,0.22088073,-0.2681418,-0.060483664,20.476257,-0.7169981,-39.60604,141.0,9.528998864342395
13980,-0.39285886,0.5014933,8.960687,0.26508915,-0.397305,-0.055157345,20.475906,-0.71236515,-39.296577,,8.983303686606304
13990,-0.22936742,0.78895074,8.548664,0.27547547,-0.43299133,-0.050629977,22.786453,-1.8751488,-40.463753,,8.588056175200533
14000,-0.13235055,0.91171896,8.107297,0.26295865,-0.34963447,-0.034917336,20.01772,-2.6449509,-39.904655,,8.159473805112546
14010,-0.06946924,0.9955607,7.9785404,0.21954915,-0.18531756,-0.020536283,20.939487,-2.469637,-38.95517,,8.040713525373405
14020,-0.08743533,1.0949731,8.02645,0.15616599,0.00083722547,0.007426884,21.4035,-1.9170065,-41.890556,,8.101265989285615
14030,0.052700154,0.98777544,8.481591,0.121811226,0.19870993,0.04923848,22.48106,-2.9232635,-41.23304,,8.53907861056331
14040,0.14792043,0.9865777,8.848698,0.09757647,0.27407733,0.07027742,22.785702,-1.5756979,-40.157715,,8.904755600630075
14050,0.20062098,0.98418224,9.4044485,0.099174365,0.25144047,0.06734796,22.480537,-2.9163141,-40.768837,,9.457933973564197
14060,0.14193174,0.9740014,9.71107,0.14364913,0.13479412,0.06361953,22.478973,-2.8954678,-39.376244,,9.760824959547291
14070,0.1311521,1.030894,9.682324,0.20996179,-0.06654069,0.06255427,21.093506,-1.6013784,-40.19951,124.0,9.737933115068433
14080,0.22038366,1.178216,9.580517,0.26295862,-0.26414707,0.05563006,25.556786,-4.021099,-38.82235,,9.655209365287737
14090,0.37608975,1.1931877,9.478708,0.28905758,-0.41488186,0.052966904,21.709263,-1.0186176,-41.274284,,9.560912390391952
14100,0.59168285,1.1578543,9.282878,0.3045039,-0.46042186,0.039118476,22.170498,-2.3105001,-39.390686,,9.373501967669107
14110,0.861773,1.1201255,9.220596,0.30130813,-0.36454815,0.010356359,23.093075,-2.724821,-38.434357,,9.328275533800191
14120,0.71025896,1.0422726,9.2062235,0.27494285,-0.17652914,-0.030656286,22.01881,-1.7625751,-42.03179,115.0,9.292219922866833
14130,0.3138073,0.88476986,9.392471,0.23819128,0.033860397,-0.040776286,22.480137,-2.6214952,-40.772263,,9.43926926263568
14140,-0.07306246,0.8340656,9.513043,0.2035702,0.20776469,-0.013612071,22.171524,-1.3110638,-41.56893,,9.549816263573536
14150,-0.5072429,0.8530297,9.9326515,0.16921547,0.29298574,0.035390053,21.712017,-3.6604004,-40.46981,,9.98211003992316
14160,-0.8545873,0.7871541,10.490799,0.15376914,0.2719468,0.10649639,23.403301,-2.4647112,-41.060646,,10.554941718876004
14170,-0.8857286,0.6691768,10.926775,0.1697481,0.16328992,0.19970696,22.634247,-4.0700884,-39.20401,107.0,10.983019832593456
14180,-0.6737287,0.4907136,11.4447975,0.20463547,0.0058972295,0.2793354,23.093475,-3.01964,-38.43093,,11.475107843259465
14190,-0.3641131,0.39429563,11.89934,0.26668707,-0.17865968,0.3224786,22.020065,-3.8054552,-40.615234,,11.91143735361223
14200,-0.020361938,0.12899637,12.089182,0.34764707,-0.33099234,0.3467133,22.78746,-2.612194,-40.455193,,12.089887348570137
14210,0.1365419,-0.0075459033,11.965815,0.4318029,-0.4143492,0.3594965,20.94152,-2.2072477,-41.124855,,11.966596393517131
14220,0.09821424,0.40687189,11.690933,0.51143134,-0.35416183,0.36242598,23.248833,-1.8797264,-41.22602,100.0,11.698423192135765
14230,0.043717116,0.95543647,11.378323,0.61449564,-0.12486386,0.37281227,22.635532,-3.5082474,-41.06765,,11.41845017183884
14240,0.101208605,0.971606,10.681838,0.6784114,0.11854885,0.39118809,22.328453,-4.8233843,-39.976715,,10.726412469190528
14250,0.22397687,0.6991203,9.646991,0.63633347,0.29058892,0.3999765,20.943214,-3.8217974,-40.64183,,9.674883471455772
14260,0.48688066,0.33860075,8.970268,0.4951861,0.43360054,0.38985652,23.249718,-2.9046412,-40.74984,,8.989850456865598
14270,0.6348014,0.042759147,8.566031,0.26508915,0.4868637,0.33393013,23.099201,-4.8325577,-41.35032,,8.589626782058412
14280,0.4204061,-0.0063481554,8.69359,-0.041973047,0.41256157,0.22953434,23.406055,-5.106494,-40.256157,,8.703751413964797
14290,0.05389791,0.01940323,9.474517,-0.3652805,0.21815099,0.10862692,24.17443,-4.505184,-40.24401,,9.47469017189089
14300,-0.48268926,-0.06383965,10.677048,-0.5943122,-0.011945935,0.021008994,22.018692,-4.8002586,-38.12751,,10.688143824674865
14310,-0.75816935,-0.3878281,11.818492,-0.64224905,-0.15122914,0.035656366,23.556694,-2.890707,-40.123314,,11.849134337684465
14320,-0.7036722,-0.7213985,12.349091,-0.5618216,-0.21754178,0.0931806,22.79039,-5.2562914,-39.80545,80.0,12.390142004316822
14330,-0.8006891,-0.71361315,12.129305,-0.42946267,-0.21008494,0.14165008,22.788578,-3.9296103,-39.820854,,12.17663280820017
14340,-0.8617737,-0.6255794,11.564571,-0.30722365,-0.11953755,0.20396799,23.710232,-4.042165,-38.403748,,11.613496713296865
14350,-0.88093764,-0.6010257,10.922584,-0.25822157,-0.009549091,0.28279752,24.79058,-5.0854826,-40.221962,,10.974521595709094
14360,-0.7372089,-0.498619,10.423126,-0.2797931,0.097776204,0.35257226,24.632397,-2.280095,-39.794098,,10.461054128589346
14370,-0.5629378,-0.46987325,10.277601,-0.3298605,0.17713834,0.3933186,24.788368,-3.4639816,-40.2408,27.0,10.303725644296602
14380,-0.35572892,-0.512393,10.359047,-0.38019422,0.1931173,0.4063681,24.169521,-2.413661,-38.411186,,10.377810192867393
14390,-0.23715274,-0.46268684,10.5728445,-0.4030974,0.14358254,0.39038914,24.478607,-3.440855,-38.3916,,10.585620499298988
14400,-0.15929969,-0.40279981,10.663272,-0.3719384,0.073807776,0.3629586,24.325474,-2.5842152,-40.107742,,10.672066052276575
14410,-0.22757083,-0.3782462,10.72316,-0.31148472,0.006429864,0.33552805,24.170986,-3.735711,-38.086304,,10.73224203305541
14420,-0.39884752,-0.39381683,10.678245,-0.22519836,-0.10568912,0.3094291,23.712925,-4.512188,-40.25541,13.0,10.692945680205543
14430,-0.5234124,-0.33692423,10.496189,-0.11947097,-0.26041865,0.31635332,24.787762,-3.0217552,-40.245934,,10.514630854240954
14440,-0.3191979,-0.27464175,10.017692,-0.02892357,-0.40129972,0.3411207,23.248833,-1.8797264,-41.22602,,10.026538206034598
14450,0.08144591,-0.15127462,9.517635,0.04218277,-0.44710606,0.3613607,24.324917,-3.300414,-38.706573,,9.519185544999996
14460,0.4802931,-0.12851757,8.829535,0.07094488,-0.36481446,0.35763228,22.326393,-2.1908684,-41.40014,,8.84352229283849
14470,0.88153565,-0.10216729,8.232461,0.047775403,-0.17280072,0.32993543,23.403492,-3.48036,-39.96553,,8.280154429350208
14480,0.8965075,0.008024704,7.8952975,-0.015607774,0.06555199,0.27427542,24.940956,-3.3003407,-39.310318,,7.94603754754134
14490,0.69828165,0.15953872,7.8372073,-0.10136149,0.25650048,0.21515328,23.710857,-2.7479105,-40.58542,,7.869870909302087
14500,0.45873374,0.29488325,7.993512,-0.17939204,0.3688858,0.16082484,23.399994,-2.420702,-38.120712,,8.012092539997834
14510,0.29344577,0.31225047,8.276178,-0.24197628,0.3691521,0.12061113,24.324394,-3.2934647,-38.24238,,8.28726330362624
14520,0.21439497,0.2876968,8.61933,-0.2773963,0.27540892,0.089984804,25.556728,-3.7309132,-39.135246,,8.626794555383333
14530,0.22637236,0.23619404,8.771443,-0.27792892,0.11428779,0.0630869,25.401577,-2.2684221,-39.7751,,8.77754204616261
14540,0.25152487,0.27512056,8.9355345,-0.25555837,-0.04523542,0.04977111,23.249317,-2.6098223,-40.753265,,8.94330659674896
14550,0.40004456,0.28949344,9.111601,-0.20043099,-0.15176177,0.046575315,24.481152,-4.0536547,-39.932083,,9.124972048449772
14560,0.52520823,0.3230301,9.143941,-0.11467728,-0.1978344,0.03432479,23.557388,-2.899972,-40.74224,,9.164706713356775
14570,0.53658676,0.41525602,9.009793,-0.016406724,-0.17146914,0.006627937,25.55391,-1.6671858,-39.159218,,9.035304799286106
14580,0.43358123,0.59312034,8.727726,0.06961331,-0.08438385,-0.013612071,25.401264,-1.5406427,-40.402588,,8.758594953062167
14590,0.4407677,0.54820514,8.478596,0.13166492,0.017348813,-0.01813944,22.786709,-2.3127432,-40.149155,,8.50772561687915
14600,0.3539316,0.5032899,8.282766,0.14338282,0.055431984,-0.030656282,24.47853,-2.1373377,-39.954338,,8.305587330928294
14610,0.22996557,0.55060065,7.9917154,0.10423437,0.039719343,-0.045303658,23.09208,-1.1195364,-39.536316,,8.013960336423123
14620,0.33536664,0.47693962,8.087534,0.033394348,0.020544607,-0.051162608,23.24897,-2.6051903,-40.443794,,8.108523193868697
14630,0.35153612,0.3457872,8.426495,-0.026526727,0.017348815,-0.060749978,24.630054,-1.8147049,-38.2519,,8.440910165164269
14640,0.34195417,0.2553579,8.983443,-0.025461461,0.027735135,-0.07539736,26.476883,-3.244567,-37.10605,,8.993574842392862
14650,0.094022185,0.34339172,9.5032625,0.049905926,0.016017236,-0.09190895,26.476883,-3.244567,-37.10605,,9.50992934718986
14660,-0.25691545,0.55179834,10.037454,0.17880283,-0.036979623,-0.085783675,23.557041,-2.89534,-40.432777,,10.05589229052258
14670,-0.5311977,0.72906375,10.3949795,0.36256075,-0.13072282,-0.051695235,23.711166,-3.4756908,-39.95793,,10.434045416494486
14680,-0.6407908,0.8123066,10.219511,0.5489819,-0.2646797,0.005562674,23.864021,-2.8814049,-39.806244,12.0,10.271750578206678
14690,-0.49945763,0.75421625,9.543387,0.68267244,-0.37759763,0.07214164,25.70824,-1.5267076,-39.776062,,9.586163753436422
14700,-0.21798891,0.7110976,8.831929,0.7135651,-0.41647977,0.12806797,23.55685,-1.8796892,-41.5279,,8.86319066830054
14710,0.19103907,0.73625016,8.245636,0.64751875,-0.40875655,0.14804167,24.481567,-3.4802322,-41.022057,,8.280644495983537
14720,0.65456414,0.70690554,7.81984,0.50077873,-0.361086,0.1349922,23.86607,-3.632348,-40.72608,,7.878963591834692
14730,1.0893435,0.5745554,7.5617266,0.28799233,-0.2835881,0.07933217,24.327698,-3.3374748,-41.182304,,7.661363608510497
14740,1.3827896,0.46735772,7.891105,0.042981718,-0.19463862,-0.011215225,24.326534,-3.6114464,-39.786285,,8.02496532312363
14750,1.4253094,0.27212623,8.748687,-0.17300045,-0.11314596,-0.11028473,22.326927,-4.0793905,-39.521072,,8.868206345972752
14760,1.0330498,0.030182894,10.08177,-0.29257628,-0.043371208,-0.18804897,23.712055,-4.5006065,-39.481743,,10.134603555604444
14770,0.52940035,-0.12492435,11.428029,-0.28245628,-0.019136459,-0.23172477,23.402374,-2.1629448,-40.59987,,11.440966639608913
14780,0.08384138,-0.27224624,12.289204,-0.16980466,-0.051627003,-0.23305634,24.786541,-3.0055408,-39.162804,,12.292505128972305
14790,-0.14792117,-0.4788563,12.783871,-0.003623562,-0.12273334,-0.20296264,22.48,-1.8960314,-41.554497,,12.793691483431388
14800,-0.13055396,-0.6573194,12.912028,0.16282389,-0.21860704,-0.16807526,22.787167,-2.897747,-39.83284,,12.929407573546131
14810,0.004790589,-0.70283353,12.822198,0.30343866,-0.30116495,-0.14250895,23.402485,-2.7433147,-39.97409,,12.841446938403758
14820,0.12636113,-0.5291614,12.66709,0.4219492,-0.31607866,-0.12679632,23.402294,-1.7276659,-41.069206,,12.67876760535206
14830,0.09042894,-0.1512746,12.292797,0.5042408,-0.2716039,-0.119872116,24.633091,-2.289361,-40.413025,,12.29406033338879
14840,0.080248155,0.18109803,11.551396,0.5295408,-0.19863336,-0.099365786,22.32795,-3.079955,-41.699333,,11.553094209417093
14850,0.22038366,0.3673465,10.577634,0.45097762,-0.12273334,-0.075131044,23.09652,-3.4942942,-40.592056,,10.586304994974084
14860,0.6731291,0.28590024,9.490685,0.25789863,-0.029256465,-0.064212084,24.481236,-4.4889336,-39.462746,,9.518820488995674
14870,1.1947446,0.0074258447,8.628314,-0.046234094,0.074873045,-0.116676316,23.09739,-3.5058756,-41.36573,,8.710641324552094
14880,1.3474563,-0.07342157,8.455839,-0.40522793,0.19711202,-0.20935424,23.247963,-1.868145,-40.452354,,8.56284079037278
14890,1.2731965,-0.21894687,9.246946,-0.73093224,0.30124152,-0.2777974,21.712578,-2.9442015,-41.870964,,9.336754114059715
14900,1.2055242,-0.70163584,10.714776,-0.94318604,0.33160156,-0.3180111,22.016632,-2.1677427,-39.550926,,10.805184226978
14910,1.0983264,-1.1034774,12.425746,-0.9746113,0.31748682,-0.36195323,24.93713,-0.499568,-39.342842,,12.522904891029226
14920,0.81625897,-1.306494,13.73188,-0.8334638,0.24371731,-0.40403113,25.096249,-2.7384806,-41.324898,,13.818022058621178
14930,0.4114231,-1.3052963,14.491247,-0.56049,0.13399518,-0.41202062,21.707096,-0.55554295,-39.886826,15.0,14.555731071059821
14940,-0.0011980981,-1.1549802,14.618807,-0.21774152,0.0074951258,-0.3699427,23.24681,-1.2738752,-40.149742,,14.664361520403133
14950,-0.061683934,-0.9831045,14.06066,0.13139859,-0.12086912,-0.29936898,23.245342,0.048171997,-40.474617,,14.095121815764275
14960,-0.06527716,-0.81841534,12.872503,0.38706183,-0.2311239,-0.21947424,23.85968,0.7945566,-40.46798,,12.898658777616143
14970,0.08923121,-0.60042685,11.546007,0.5172903,-0.2945071,-0.14517212,22.170868,-0.5786514,-41.886955,,11.561952787271187
14980,0.28566045,-0.28961352,10.311736,0.5191545,-0.31448078,-0.10948579,21.707386,-0.26999092,-40.509186,16.0,10.3197566452585
14990,0.53419137,-0.058449827,9.151127,0.40943235,-0.28145757,-0.10735527,23.555286,-1.8588428,-40.1353,,9.166891630874002
15000,0.69768274,0.010420181,8.340857,0.22913653,-0.18558389,-0.12439947,23.399208,-0.09458542,-40.31437,,8.369991952225222
15010,0.8054793,0.050544452,7.9593763,0.00782802,-0.059616476,-0.15262896,25.401073,-0.524992,-41.497704,,8.000188918354251
15020,0.7683494,0.1068382,8.1366415,-0.18791413,0.05782883,-0.18671739,23.860744,-0.23267365,-40.14653,,8.1735371841683
15030,0.7174455,0.0673128,8.645681,-0.31681103,0.1361257,-0.2056258,24.783455,-1.3724604,-38.407967,,8.67565899585012
15040,0.6084512,0.018205494,9.049318,-0.36767736,0.15743096,-0.21255001,23.861809,-1.2599039,-39.825073,,9.069768495828171
15050,0.5671292,0.03677045,9.294256,-0.38685212,0.16515413,-0.22080582,24.164543,0.9813795,-38.14109,,9.311615444648789
15060,0.7623607,-0.15666442,9.755985,-0.35089946,0.22880362,-0.19737002,21.08947,0.4785633,-39.140343,,9.786980172536545
15070,0.8126657,-0.1614554,9.9063015,-0.26141733,0.26582152,-0.18831529,24.321243,0.5113754,-40.143692,,9.940890442764566
15080,0.6431856,0.058928628,9.841623,-0.16527729,0.26954997,-0.20828897,24.62836,-0.2001543,-38.734924,,9.862793903016241
15090,0.4443609,0.21463472,9.656572,-0.076594114,0.24158679,-0.20962055,23.859585,-0.5066452,-38.750504,,9.66917304962851
15100,0.39645135,0.35297358,9.479307,-0.0030909288,0.20536783,-0.19843529,24.321499,0.07378006,-39.829086,,9.494157425561463
15110,0.40603322,0.44280404,9.318212,0.079467,0.19205204,-0.1888479,23.54982,-0.4835186,-36.901306,,9.337559278019492
15120,0.20181869,0.6649847,9.136155,0.17773756,0.19045414,-0.19151106,24.47293,-0.03654957,-37.50258,,9.162546786723242
15130,-0.032339327,0.91171896,8.479794,0.26588812,0.18273097,-0.18325529,24.166298,-0.055116653,-38.438576,,8.528726961072813
15140,-0.24793239,0.9751991,7.579693,0.3045039,0.21362361,-0.15795526,23.244335,0.78521824,-40.483177,,7.646190537051828
15150,-0.41920912,1.1584532,6.912552,0.2507081,0.23865731,-0.119605795,24.32063,0.08536148,-39.05542,,7.021476002635444
15160,-0.52820337,1.3842272,6.6490498,0.1348607,0.25969625,-0.06208156,24.16682,-0.06206608,-38.90277,,6.8121176578344
15170,-0.37848595,1.4333345,6.8700323,0.00063749216,0.27381104,-0.002693119,22.627537,0.21635628,-38.479996,,7.0281607271234865
15180,-0.06288167,1.3153571,7.2185745,-0.11068254,0.23705941,0.02313952,25.397888,-0.19311333,-39.0254,15.0,7.337706468440438
15190,0.1916379,1.2351086,7.6629357,-0.19084361,0.19151941,0.013285833,23.396038,1.973774,-40.028877,,7.76420001550996
15200,0.292248,1.2464871,8.191738,-0.23105732,0.16808361,-0.004823646,24.781765,0.24209118,-38.891,,8.291182692753454
15210,0.3766886,1.2824194,8.812765,-0.23798151,0.13985412,-0.01627523,25.857956,0.9908457,-39.182434,,8.913547036062093
15220,0.48328745,1.2710407,9.341568,-0.20362678,0.086590946,-0.022134177,24.16555,0.24433422,-38.13253,,9.440021393991012
15230,0.4701123,1.2991877,9.699093,-0.13411835,0.018414078,-0.037846815,24.780968,1.6999674,-39.991257,,9.7970046073834
15240,0.50245124,1.2866113,10.000923,-0.04383726,-0.05215963,-0.04743419,24.319221,1.1172256,-39.067406,,10.095854928523599
15250,0.64637965,1.286811,10.025676,0.049639616,-0.10808597,-0.041841555,24.623451,1.8913679,-36.9021,,10.128566949901211
15260,0.79050756,1.2902045,10.154234,0.14577965,-0.0734649,-0.0426405,23.857716,1.1102219,-39.078804,,10.266352710724165
15270,0.85578436,1.2638543,10.471635,0.24831127,-0.0071522454,-0.047167867,22.780098,0.5250902,-37.705956,,10.582288700261115
15280,0.8402137,1.1536623,10.25125,0.33566284,0.046643563,-0.043705765,23.394821,1.9899883,-38.94574,,10.350121850809728
15290,0.82464314,1.0829957,9.924268,0.3982471,0.10470042,-0.036515232,23.08715,1.9853191,-38.95334,,10.017185798935325
15300,0.7569708,1.1524646,9.800301,0.41582394,0.09857515,-0.037846815,24.470596,1.297081,-37.053787,,9.896821668440166
15310,0.6264172,1.2357075,9.423613,0.3833334,0.037322503,-0.049564715,24.625542,1.8635731,-38.758896,,9.524907007828531
15320,0.5946772,1.2261255,9.095431,0.31196076,0.009359339,-0.057021555,22.779854,1.830925,-39.11396,,9.196950026487645
15330,0.5198185,1.1446793,9.212212,0.20410284,0.013354078,-0.06900577,23.394958,1.2645245,-38.163513,,9.29759925495473
15340,0.3754909,1.0536511,9.6685505,0.10130489,0.024805661,-0.08098999,23.240685,0.8338604,-37.233772,,9.733038725267884
15350,0.053897895,0.98298454,10.406957,0.04351435,0.035990924,-0.08045736,24.320374,0.52295685,-39.370026,,10.453416551004434
15360,-0.36531085,0.8799789,11.472345,0.044313297,-0.007152246,-0.06154893,22.62315,2.300929,-37.111366,,11.511842366910605
15370,-0.70007896,0.77697337,12.41317,0.13406175,-0.085449114,-0.010948911,24.161972,1.7392712,-36.75705,,12.45715005997856
15380,-0.7491863,0.50628424,12.925203,0.30530286,-0.1775944,0.076402694,23.2415,1.1124649,-38.320335,,12.956792675465216
15390,-0.48508474,0.2589511,12.828186,0.5106324,-0.2526955,0.1600259,24.624512,0.8641367,-36.58065,,12.839965690287809
15400,-0.23894936,0.16492856,12.299984,0.6933251,-0.24044496,0.2188817,24.624512,0.8641367,-36.58065,,12.303410284421311
15410,-0.26829398,0.3990866,11.440606,0.8083736,-0.13365228,0.26681858,23.853767,0.8733101,-35.207047,,11.450708162434314
15420,-0.48448592,0.94645345,10.621351,0.84272826,0.033594083,0.31315753,24.317184,0.85483456,-36.897713,,10.674436650469952
15430,-0.46651983,1.2920012,9.95421,0.7838725,0.16222465,0.34618068,24.779789,-0.3104849,-36.408417,,10.048542410553118
15440,-0.1730737,1.2201369,9.443375,0.6613672,0.20962888,0.35603437,26.009441,0.5903301,-36.54303,,9.523445802386776
15450,0.17846279,0.9698093,8.921761,0.49012604,0.19072045,0.32061437,23.702744,0.68882275,-37.530136,,8.97609037314699
15460,0.30362654,0.897346,8.522913,0.2541702,0.12573937,0.2356596,22.012962,-1.1057663,-37.551384,,8.575398820176085
15470,0.25871134,0.96801275,8.581003,-0.034516204,0.033061452,0.13259535,24.319256,-0.909441,-36.567703,,8.63930510675576
15480,0.11318599,0.9404647,9.199036,-0.32133842,-0.063344896,0.008225831,23.087746,0.6748514,-37.854797,,9.247677992316468
15490,-0.07066698,0.58114296,10.154833,-0.5317279,-0.1421744,-0.070337355,23.703037,0.9743757,-38.15249,,10.171693773404156
15500,-0.2341584,0.20565167,10.991453,-0.62653637,-0.16774072,-0.08365315,23.394741,-0.3245468,-35.978416,,10.995870216443688
15510,-0.23535614,0.006228097,11.63404,-0.6182806,-0.15495756,-0.06367946,23.086128,0.9858837,-36.775085,,11.636422045604395
15520,-0.20661038,-0.026110858,11.927486,-0.53625536,-0.12699439,-0.050363664,22.62643,-0.3478012,-36.77108,,11.929303915410372
15530,-0.2533222,-0.0009583384,11.75082,-0.42493528,-0.04789858,-0.047434185,23.395206,-0.04131031,-36.75551,,11.753550260573412
15540,-0.33836168,0.012216784,11.190277,-0.33145842,0.077536196,-0.050629977,23.392231,1.0113993,-35.374893,,11.195398037275528
15550,-0.54197735,0.03557271,10.552482,-0.2979026,0.19018783,-0.042107865,22.778423,1.1263075,-36.939133,,10.566450739294332
15560,-0.7563727,-0.0039526895,10.136267,-0.32559946,0.24211942,-0.021335231,25.391815,1.6244364,-35.796547,,10.16444902492745
15570,-0.9378302,-0.081206866,10.132673,-0.37912893,0.20936257,0.005030041,22.31594,1.711256,-36.802643,,10.17630493666766
15580,-1.0689827,-0.08420123,10.400369,-0.42600054,0.09777621,0.035656366,23.086128,0.9858837,-36.775085,16.0,10.455500427822372
15590,-1.1324629,-0.06324078,10.603985,-0.4401153,-0.06307858,0.07214164,23.238232,1.8796215,-36.317368,,10.664472302760997
15600,-1.0941352,0.019403234,10.724358,-0.42626685,-0.21381336,0.11661639,22.469032,0.13146687,-34.149544,,10.780044658234617
15610,-0.879141,0.049945585,10.741725,-0.38125947,-0.29397446,0.16455325,23.083965,2.3171978,-36.481026,,10.77775669770695
15620,-0.5922824,-0.08719556,10.656685,-0.31388158,-0.30968708,0.19784275,22.777225,2.8790016,-38.04281,,10.673487560130404
15630,-0.38387582,-0.14708251,10.353657,-0.24384046,-0.28225654,0.2156859,22.468582,1.584712,-35.559273,18.0,10.361814859549343
15640,-0.304825,-0.07941025,9.982358,-0.18764782,-0.219406,0.22314274,22.316406,1.9944925,-37.579735,,9.98732674485991
15650,-0.12216976,0.03018289,9.735025,-0.13784675,-0.09477017,0.23379537,22.313778,3.04257,-36.508583,,9.73583834128999
15660,0.029943116,0.08468001,9.529613,-0.08964359,0.03306145,0.24498065,23.23621,2.4854717,-35.241074,,9.530036265621364
15670,0.077852696,0.16672516,9.360132,-0.043038312,0.13479412,0.22873539,22.622997,1.2899122,-35.70677,,9.361940470793195
15680,0.028745376,0.20385507,9.09663,-0.007085666,0.17261097,0.21675116,23.237827,2.1744394,-36.320786,20.0,9.098959310992992
15690,0.032338597,0.21822794,8.894211,0.016882762,0.15423518,0.21009327,22.469189,1.1424847,-35.55414,,8.896946584709475
15700,0.12636113,0.32362902,8.748686,0.031263817,0.10869515,0.20157117,24.468739,1.0323744,-35.038826,,8.755581625703515
15710,0.25990903,0.22182114,8.594179,0.048840664,0.048774086,0.1954459,23.542404,2.9439492,-34.46495,,8.600969131793663
15720,0.3497395,0.17690594,8.495365,0.048840664,-0.03538173,0.17866799,22.159359,2.4691296,-35.26767,,8.504401208356326
15730,0.32279038,0.309855,8.351036,0.043248035,-0.10728702,0.15789536,22.77317,3.2224622,-34.796837,23.0,8.363014170963813
15740,0.37728748,0.44759503,8.361816,0.04537856,-0.124331236,0.13898692,22.158836,2.476078,-34.803474,,8.382282145770413
15750,0.42879027,0.4931091,8.431884,0.059759617,-0.0969007,0.11288796,20.468128,0.98325634,-34.363945,,8.457167697852839
15760,0.41621405,0.44939163,8.353433,0.097310156,-0.046833314,0.085990064,22.005646,3.6229043,-36.832504,,8.37585994737379
15770,0.24793163,0.5476062,8.2354555,0.13858913,-0.006619614,0.057760585,22.006588,2.307805,-36.043427,,8.257364587803615
15780,0.036530674,0.68774176,8.06358,0.16761756,0.0058972323,0.046309,21.23576,2.7522564,-35.13916,27.0,8.092938010079578
15790,-0.058689583,0.7118961,7.95199,0.1649544,-0.028191201,0.055363744,23.23682,2.9114847,-36.329346,,7.984008108991869
15800,-0.10600029,0.73325586,7.9929132,0.13219754,-0.10062912,0.06841321,22.773483,2.4946823,-34.169342,,8.027176442587933
15810,-0.029943846,0.7847587,8.2486315,0.093581736,-0.18185546,0.07879953,21.237812,2.0013132,-36.059,,8.285931720327607
15820,0.116180345,0.7943405,8.58819,0.08266278,-0.23405337,0.088919535,22.466423,2.9160256,-35.265213,,8.625629378694901
15830,0.28625932,0.81709754,9.036144,0.10263647,-0.25961968,0.08172901,21.699139,1.1423931,-34.79947,34.0,9.077526710337839
15840,0.3539316,0.86081505,9.319409,0.15057334,-0.26095128,0.055097423,22.465618,3.5056624,-35.272057,,9.365770349366146
15850,0.50484675,0.8284761,9.443376,0.21954915,-0.20742178,0.033792157,21.697052,3.9200025,-36.379326,,9.493081331508373
15860,0.6108467,0.7212784,9.209816,0.28453022,-0.122200705,0.010090043,22.468319,1.1540661,-34.78047,,9.258190264574576
15870,0.63060933,0.68295074,8.991229,0.30663443,-0.041240677,-0.03544997,22.31181,3.3582354,-35.119408,,9.039153100307052
15880,0.54616874,0.7673914,8.583998,0.26455653,0.021609867,-0.075131044,23.08139,3.07509,-35.096992,43.0,8.635520338540761
15890,0.5090388,0.71049875,8.2354555,0.14551334,0.06928041,-0.09723526,22.313915,2.3171062,-35.726357,,8.281706120488534
15900,0.5090388,0.562578,8.394754,-0.02173304,0.10549937,-0.118540525,21.07962,3.9384594,-34.53772,,8.428968455659652
15910,0.42819142,0.51886046,9.338573,-0.15222782,0.101770945,-0.15103106,21.238216,1.7064953,-36.055573,,9.362772545856384
15920,0.30003333,0.4739453,10.499182,-0.19430572,0.051703557,-0.17473318,21.081287,2.4690018,-34.211136,,10.51415554458022
15930,0.30781862,0.13558394,11.445396,-0.13465098,-0.003956455,-0.18751633,21.080086,4.2216964,-35.31481,55.0,11.450337327101794
15940,0.25751358,-0.06324078,11.934074,0.0017027557,-0.015141722,-0.21175107,21.077194,4.839128,-33.46486,,11.937019513999944
15950,0.083841376,-0.056653216,12.176617,0.16601965,-0.012744878,-0.22613214,20.927227,3.6274085,-35.4665,,12.177037428204848
15960,-0.16349179,-0.051263392,11.996357,0.31861866,-0.028457519,-0.21627845,21.388302,3.2060833,-34.52156,,11.997580538267112
15970,-0.31320918,-0.09018991,11.515465,0.43366712,-0.06654069,-0.18964687,21.234646,4.069673,-35.7735,,11.520076752197753
